symbol,event_count,actual_daily_return_mean,placebo_daily_return_mean,excess_daily_return_mean,excess_daily_return_median,excess_win_rate,t_stat,p_value,avg_random_sample_count,etf_name,p_value_bonferroni,p_value_fdr_bh,significant_fdr_5pct,significant_raw_5pct,category,ex_dividend_alpha_score
006208,19,0.002744817375179776,0.00034916508954752296,0.002395652285632253,0.0017723553334460095,0.5789473684210527,2.0552250900132303,0.027331624931010393,573.8421052631579,富邦台50,0.24598462437909352,0.12299231218954676,False,True,market_cap,11.23407909418554
0050,20,0.0026511246084178564,0.0006491012394999063,0.0020020233689179512,0.0022875041290906675,0.65,2.3938728452029103,0.013574347537365958,630.65,元大台灣50,0.12216912783629362,0.12216912783629362,False,True,market_cap,9.904086201396385
00878,22,0.00142163035283331,0.0001838978285315931,0.0012377325243017173,0.0018592038063532054,0.6363636363636364,1.458663892108457,0.07972672288212924,393.3636363636364,國泰永續高股息,0.7175405059391632,0.18806031088843259,False,False,high_dividend,6.473196226678247
00919,12,0.002246223916761838,0.0011122958315552599,0.0011339280852065779,0.0013076296035342471,0.75,1.330452200664961,0.10514628649287076,468.6666666666667,群益台灣精選高息,0.9463165784358368,0.18839531942621737,False,False,high_dividend,6.246452681599582
0056,19,0.0014320986897178082,0.0002861893607741736,0.0011459093289436346,4.207496916303673e-06,0.5263157894736842,1.1856067786831042,0.12559687961747826,447.4736842105263,元大高股息,1.0,0.18839531942621737,False,False,high_dividend,5.80355560890062
00713,19,0.0012142839520034475,0.0006119839866556559,0.0006022999653477914,-7.993526811180375e-05,0.47368421052631576,1.4395323795437667,0.08358236039485893,363.0,元大台灣高息低波,0.7522412435537303,0.18806031088843259,False,False,high_dividend,3.6003676854184947
0052,11,0.0013909445594355986,0.0006987216317397057,0.0006922229276958929,-0.0025048150468070986,0.45454545454545453,0.33594662887659266,0.37192672653905123,764.7272727272727,富邦科技,1.0,0.47819150555020873,False,False,technology,3.3005751029872505
00939,6,-0.0006230982135844176,-0.00019901932767980317,-0.0004240788859046144,-3.628496186509364e-05,0.5,-0.4663797432881207,0.6697214656450363,435.8333333333333,統一台灣高息動能,1.0,0.7534366488506659,False,False,high_dividend,-1.5896661154555596
00940,7,-0.0012724950555430355,0.000553234894788753,-0.0018257299503317886,-0.0016476527924717045,0.2857142857142857,-1.6271717107467172,0.9225875618027262,309.0,元大台灣價值高息,1.0,0.922587561802726,False,False,high_dividend,-8.142230304925324
